Year,Month,Day_Month,Hour_Day,Week_Day,Day_Year,Power.kW.,Temperature,Wind.speed,Wind.direction,Irradiation.flux
2019,3,11,7,MON,70,56.2,-4.081228461,2.967630493,245.5979238,73.19624698
2019,3,11,8,MON,70,58.5,-3.34496126,3.411051217,257.2505889,185.6127326
2019,3,11,15,MON,70,64.7,-3.413086486,4.240032538,294.0638626,197.7300646
2019,3,11,17,MON,70,65.1,-2.785360605,5.243016991,284.2903103,37.33655204
2019,3,11,18,MON,70,12.9,-3.05759311,4.208538009,282.8107806,3.437169175
2019,3,11,19,MON,70,27.8,-4.087567817,3.649000602,270.8728783,1.67932891
2019,3,11,20,MON,70,20.6,-4.258027343,3.753838194,267.7439914,1.694659501
2019,3,11,21,MON,70,21.8,-4.280710747,4.407398724,272.3455669,2.259067782
2019,3,11,22,MON,70,24.5,-4.476002479,4.770907148,275.5229484,3.832972094
2019,3,11,23,MON,70,33.4,-4.633188586,4.368951955,271.9300191,3.753854482
2019,3,12,0,TUE,71,40.6,-4.397321775,4.576559649,274.1883641,4.695396973
2019,3,12,1,TUE,71,21.5,-4.579767643,4.253130055,275.8942773,5.203382588
2019,3,12,2,TUE,71,22.4,-4.545044044,4.607597036,280.8956042,5.6258417
2019,3,12,3,TUE,71,21.8,-4.890825114,2.987231919,301.0344171,5.414949537
2019,3,12,4,TUE,71,39.7,-5.776258332,3.375285023,290.4278347,5.443145801
2019,3,12,5,TUE,71,40.6,-6.245907115,3.692581223,286.7881703,5.897423502
2019,3,12,6,TUE,71,41.6,-6.270175154,3.323610484,290.5349568,8.228706735
2019,3,12,7,TUE,71,39.7,-6.508374201,2.87436183,295.8847354,61.29816344
2019,3,12,8,TUE,71,64.8,-6.214680534,3.339806322,293.7541666,187.2610548
2019,3,12,15,TUE,71,66.6,-2.710347605,3.665861407,299.1411144,138.8621713
2019,3,12,17,TUE,71,63.7,-2.429267897,3.677227723,305.7599977,47.47675483
2019,3,12,18,TUE,71,13.9,-2.617108806,3.116023341,300.7273233,3.236850147
2019,3,12,19,TUE,71,18,-2.706893598,2.934331549,302.0946324,2.834665013
2019,3,12,20,TUE,71,30.2,-2.924719584,2.12211573,304.7892315,2.386178047
2019,3,12,21,TUE,71,24.6,-3.079973783,3.348574068,284.6095669,1.785835928
2019,3,12,22,TUE,71,21,-3.118297232,3.711635535,282.3522011,2.834779321
2019,3,12,23,TUE,71,34.1,-3.026977284,3.941591925,284.5409154,3.909038108
2019,3,13,0,WED,72,28.8,-3.112134567,2.892237426,281.2591383,4.781268979
2019,3,13,1,WED,72,34.5,-3.236601165,3.021622081,276.5386238,5.004594606
2019,3,13,2,WED,72,36.9,-3.519067677,2.07876009,264.221454,5.339066197
2019,3,13,3,WED,72,25.7,-3.563080125,2.109677467,268.1948642,5.673405561
2019,3,13,4,WED,72,15,-3.617106897,1.646705558,258.8719252,5.64642957
2019,3,13,5,WED,72,24,-3.614358272,1.231296946,223.9479116,5.868667392
2019,3,13,6,WED,72,22.6,-3.701705425,1.379097958,193.8506775,7.045400176
2019,3,13,7,WED,72,53.5,-3.397585943,0.937265302,162.0972459,33.56706648
2019,3,13,8,WED,72,43.8,-3.032976702,1.513021745,139.5533116,105.3162886
2019,3,13,14,WED,72,72.4,1.052687077,3.144905178,151.6192117,364.0517231
2019,3,13,15,WED,72,58.3,1.452917277,3.178315539,143.4728658,246.0253932
2019,3,13,16,WED,72,59,1.211995102,3.818914134,128.3838284,108.9832623
2019,3,13,17,WED,72,56.4,0.078022209,4.664628742,114.9903109,33.16630169
2019,3,13,18,WED,72,12.9,-0.558937032,4.053660477,123.9086498,3.766773556
2019,3,13,19,WED,72,27.1,-0.318597821,4.848687459,127.7494192,2.742786824
2019,3,13,20,WED,72,20.3,-0.39235549,3.823739502,131.1307446,2.578086512
2019,3,13,21,WED,72,18.6,-0.175339609,3.344812639,137.8108418,1.448531342
2019,3,13,22,WED,72,20.8,0.036032739,3.551439918,149.994451,2.129093844
2019,3,13,23,WED,72,30.3,-0.57921422,3.115109572,142.21316,3.068638237
2019,3,14,0,THU,73,25,-0.945799881,2.957354243,134.042188,4.049146897
2019,3,14,1,THU,73,19,-0.915807397,2.864273577,133.9974663,4.42975044
2019,3,14,2,THU,73,26.7,-0.677519206,2.305213343,140.478852,3.943729308
2019,3,14,3,THU,73,18.5,-0.384145695,2.099657873,149.9931556,3.910111075
2019,3,14,4,THU,73,24,-0.421596074,2.320208307,135.521208,4.293235121
2019,3,14,5,THU,73,32.7,-0.259610948,1.723788609,143.3872116,4.452674508
2019,3,14,6,THU,73,25.4,0.153214703,1.487650411,188.6825269,6.713219008
2019,3,14,7,THU,73,42.9,0.41835364,2.405576344,179.14501,39.92363313
2019,3,14,8,THU,73,25.9,0.315685006,3.508834651,146.5946279,118.0175783
2019,3,14,10,THU,73,68.4,1.240009752,3.032615626,136.9908092,153.1162916
2019,3,14,11,THU,73,70.6,1.869697941,3.663486785,133.7875326,181.4353816
2019,3,14,14,THU,73,60.7,5.019023033,3.553596454,137.4209775,189.0549773
2019,3,14,15,THU,73,50.1,5.43706125,3.593359663,128.8118186,183.2869633
2019,3,14,16,THU,73,67.9,5.581252343,3.287793892,141.3329268,91.86274231
2019,3,14,17,THU,73,47.6,4.826244456,4.027119436,125.4166869,29.51067352
2019,3,14,18,THU,73,11.3,4.012994219,3.54145389,131.1271986,1.649389273
2019,3,14,19,THU,73,18.8,3.497653445,3.922514646,131.8886114,0.947571452
2019,3,14,20,THU,73,18.4,3.117144061,3.993192079,127.4646537,0.842735124
2019,3,14,21,THU,73,20.9,3.28141788,3.11458203,158.9097654,1.149286161
2019,3,14,22,THU,73,13.6,2.867427946,2.584104952,159.5578682,1.176083012
2019,3,14,23,THU,73,11.5,2.721139505,2.378539368,191.0763254,2.064207486
2019,3,15,0,FRI,74,36,2.542925277,1.837048149,184.6765803,3.03569266
2019,3,15,1,FRI,74,38.3,2.599768387,2.935337017,196.8237107,3.358464586
2019,3,15,2,FRI,74,17.7,2.670819769,4.24411089,204.213894,3.488052275
2019,3,15,3,FRI,74,15.3,2.385702783,4.450773264,212.1118808,3.961909145
2019,3,15,4,FRI,74,20.6,2.322538852,4.301486656,213.5503002,3.844722103
2019,3,15,5,FRI,74,18.5,2.298631888,4.070586701,206.2853468,2.899806128
2019,3,15,6,FRI,74,20.1,1.922709557,3.734146256,201.6316307,6.086171875
2019,3,15,7,FRI,74,43.7,1.819642855,3.941817995,196.466702,29.31796153
2019,3,15,8,FRI,74,43.9,2.541149239,4.400186571,199.3295491,194.8904943
2019,3,15,11,FRI,74,57.9,4.832366911,5.678894131,200.9473318,322.2056557
2019,3,15,12,FRI,74,62.4,4.962390306,5.00521906,200.2447401,257.1116994
2019,3,15,13,FRI,74,63.9,4.816567851,4.324199013,203.1538062,189.8976572
2019,3,15,14,FRI,74,46.4,5.281287017,3.897388291,195.9296707,142.7302376
2019,3,15,15,FRI,74,52.9,6.411083652,3.642590184,197.7410768,257.7288737
2019,3,15,16,FRI,74,71.5,6.788839208,3.630648762,196.7981776,124.4358826
2019,3,15,17,FRI,74,46.3,6.353908443,1.943040088,180.6485261,46.91704272
2019,3,15,18,FRI,74,10.7,5.251466287,2.408127502,150.3788712,3.337113767
2019,3,15,19,FRI,74,10.9,4.317192438,3.065177837,128.0504312,1.39303002
2019,3,15,20,FRI,74,17.3,3.793937175,4.218988141,126.2540941,1.527573042
2019,3,15,21,FRI,74,15.7,3.830029432,3.38723909,135.8311458,1.700067114
2019,3,15,22,FRI,74,17.2,3.527070055,4.123848231,145.576254,1.289266708
2019,3,15,23,FRI,74,14.8,3.074181289,3.815677148,136.1403106,2.134080706
2019,3,16,0,SAT,75,28.2,2.870911152,3.824627539,134.2383958,3.272061186
2019,3,16,1,SAT,75,19.5,2.753083081,4.035638453,127.7541864,3.547273465
2019,3,16,2,SAT,75,11.5,2.633757259,3.855228145,127.7333158,4.075425495
2019,3,16,3,SAT,75,22.7,2.648140231,3.920512823,127.7397251,4.266418548
2019,3,16,4,SAT,75,12.8,2.557508239,3.893768034,128.4300957,4.206680034
2019,3,16,5,SAT,75,24.4,2.254932571,3.925622228,129.7387349,4.195913081
2019,3,16,6,SAT,75,30.6,2.019823799,3.868652605,126.724358,5.401212584
2019,3,16,7,SAT,75,22.3,1.962500709,4.010724538,125.5019592,11.71560389
2019,3,16,8,SAT,75,15.1,1.918951615,3.977286667,126.3598288,31.07054221
2019,3,16,9,SAT,75,14.9,2.064055676,3.735597106,128.732686,66.55926002
2019,3,16,10,SAT,75,13.9,2.339322221,3.827784237,135.3479119,98.75516364
2019,3,16,11,SAT,75,20.6,2.612306322,3.663529733,141.2284546,154.3385245
2019,3,16,12,SAT,75,14.6,2.719845864,3.225383923,134.8408045,124.0788644
2019,3,16,13,SAT,75,16.7,2.878942284,3.144516575,133.411179,100.1781272
2019,3,16,14,SAT,75,11.6,2.91109546,3.201362507,127.3183724,65.89541539
2019,3,16,15,SAT,75,34.7,2.944913162,2.706231291,133.8244018,39.06938759
2019,3,16,16,SAT,75,25.3,2.631959918,2.454339916,137.4687689,39.59242636
2019,3,16,17,SAT,75,15.5,2.308434348,2.460912431,129.9608039,14.57235107
2019,3,16,18,SAT,75,32.4,2.081139652,2.654430906,127.7101034,2.202115164
2019,3,16,19,SAT,75,20.4,1.990116375,2.448873572,126.9290724,1.361785021
2019,3,16,20,SAT,75,13.1,2.08350141,2.317692006,137.5268779,2.154672809
2019,3,16,21,SAT,75,19.4,2.050371926,2.007392825,155.8375267,2.03669951
2019,3,16,22,SAT,75,33,1.914851811,1.564275271,170.0837255,2.108487738
2019,3,16,23,SAT,75,16.7,1.838154652,1.472697641,177.2417585,2.454998495
2019,3,17,0,SUN,76,21.4,1.964395301,2.225785674,219.773444,2.71198754
2019,3,17,1,SUN,76,31.2,2.047788406,1.99256126,236.1066164,3.181798526
2019,3,17,2,SUN,76,20,1.411632117,2.413417981,249.51612,4.013710031
2019,3,17,3,SUN,76,18.4,1.454426782,2.178783962,227.1966392,4.321086689
2019,3,17,4,SUN,76,28.4,1.271261198,2.515371878,233.979259,5.010484588
2019,3,17,5,SUN,76,41.9,1.145953953,3.301409111,223.7720107,4.702321921
2019,3,17,6,SUN,76,13.1,1.174168014,2.899888574,224.9307851,7.439753236
2019,3,17,7,SUN,76,13.9,1.149663212,3.38957411,225.700956,36.90310521
2019,3,17,8,SUN,76,34.9,1.306882853,3.079380666,220.3951212,89.4182966
2019,3,17,9,SUN,76,11.7,1.31566281,4.008516916,209.8233181,119.8328627
2019,3,17,10,SUN,76,20.3,1.285898625,4.376286624,209.1162418,127.2116609
2019,3,17,11,SUN,76,18.4,1.363366066,4.470824847,214.4391723,194.4567273
2019,3,17,12,SUN,76,19.1,1.666560664,4.188628372,203.5973872,208.2784547
2019,3,17,13,SUN,76,16.3,1.917711402,3.825134811,195.9034766,203.3918672
2019,3,17,14,SUN,76,11.1,2.201905799,3.494365475,198.0686056,145.8786067
2019,3,17,15,SUN,76,28,2.830082089,3.066007703,184.6987732,123.0668741
2019,3,17,16,SUN,76,16.5,2.78631652,3.5264039,165.0973805,41.25599105
2019,3,17,17,SUN,76,40.4,2.920510183,3.403722291,161.7792023,19.01491953
2019,3,17,18,SUN,76,40.5,2.92421038,3.165316144,166.0367412,1.504440108
2019,3,17,19,SUN,76,19.8,2.948846017,3.040679571,188.1910844,1.106652763
2019,3,17,20,SUN,76,25.9,2.930080892,4.357936032,197.7369085,1.626047989
2019,3,17,21,SUN,76,23.8,3.14848566,4.513558355,197.4639129,1.898141217
2019,3,17,22,SUN,76,17.6,3.603906347,4.882790274,197.8070945,2.079503918
2019,3,17,23,SUN,76,28.1,3.704704139,4.705858916,196.2176868,2.779414334
2019,3,18,0,MON,77,23.8,3.918364246,3.834806093,196.1332731,2.405739767
2019,3,18,1,MON,77,24.9,4.276576638,4.30966711,197.2841235,3.252068779
2019,3,18,2,MON,77,15.6,4.497299963,3.647884483,196.7806762,3.477025947
2019,3,18,3,MON,77,14.2,4.61615441,4.338074972,198.403169,4.098147967
2019,3,18,4,MON,77,24.4,4.580846544,4.825893821,218.0084919,4.471260851
2019,3,18,5,MON,77,42.5,3.197694627,4.196186336,270.4276798,4.166763281
2019,3,18,6,MON,77,17.7,3.018125288,2.723238517,218.4368828,5.36951338
2019,3,18,7,MON,77,35.4,2.781543109,1.812042353,188.7452961,40.45673668
2019,3,18,8,MON,77,33.5,2.807986765,2.328835577,194.7788127,57.81888963
2019,3,18,10,MON,77,70,3.650907189,3.976565459,222.5537185,108.4806679
2019,3,18,11,MON,77,64,3.963339945,3.848751905,221.5972809,113.6796492
2019,3,18,12,MON,77,71,4.24892951,3.757115684,212.1673552,95.64032148
2019,3,18,14,MON,77,60.1,5.27382821,4.89066802,219.2138549,236.6440685
2019,3,18,15,MON,77,54.5,4.898270661,3.672047902,238.9624349,90.54722743
2019,3,18,16,MON,77,66.4,3.715968094,2.307072594,238.5765791,72.01344335
2019,3,18,17,MON,77,48.8,2.661862907,2.531706203,215.2961219,53.9817669
2019,3,18,18,MON,77,11.1,2.779159251,1.679462539,181.784275,3.867603753
2019,3,18,19,MON,77,14.1,2.475494463,1.990989533,187.5647628,0.896360508
2019,3,18,20,MON,77,18.9,2.241500869,1.73756457,188.8604159,1.062793708
2019,3,18,21,MON,77,30.6,1.848150227,1.771415167,179.5061203,0.650353171
2019,3,18,22,MON,77,26.4,1.532290243,1.830179917,181.4454472,0.698225281
2019,3,18,23,MON,77,19.2,1.767636991,2.122004435,188.2262815,1.480361998
2019,3,19,0,TUE,78,22.4,2.160031574,2.826965536,190.4287326,2.370429398
2019,3,19,1,TUE,78,27.6,2.549830522,4.214476345,198.4159163,2.460566157
2019,3,19,2,TUE,78,32,2.528033097,3.791021975,197.2511834,2.104693588
2019,3,19,3,TUE,78,30.7,2.300818206,3.872482734,197.7258671,1.5687888
2019,3,19,4,TUE,78,15.5,2.276938702,4.018921615,198.7858321,1.922937337
2019,3,19,5,TUE,78,29.9,2.259367183,4.12289088,197.2697416,2.159793061
2019,3,19,6,TUE,78,12,2.655412881,4.807942284,205.4341132,4.683366436
2019,3,19,7,TUE,78,45.6,2.425922001,5.137094662,218.7523004,29.41507513
2019,3,19,8,TUE,78,36.6,2.384244407,5.000516196,222.2806954,160.1474044
2019,3,19,10,TUE,78,67.2,3.206192801,4.974208035,249.2267997,152.9161881
2019,3,19,11,TUE,78,63.4,3.061913815,4.220044126,269.1318136,205.4677998
2019,3,19,14,TUE,78,58.9,3.838669345,4.517654573,258.9341271,216.9951559
2019,3,19,15,TUE,78,61.4,3.967595812,3.705125269,269.5215362,155.3504186
2019,3,19,17,TUE,78,58.5,2.926735064,3.425946545,252.2453204,25.68505142
2019,3,19,18,TUE,78,20.9,2.390658942,3.528437185,255.6501345,3.045447677
2019,3,19,19,TUE,78,24.1,1.437373706,3.084101576,263.5776461,1.756543336
2019,3,19,20,TUE,78,23.3,1.340480165,4.347813607,275.7341673,1.158543091
2019,3,19,21,TUE,78,25,1.4808724,5.441165674,276.8308443,1.515324883
2019,3,19,22,TUE,78,33.1,1.012585503,5.852898255,278.7127491,2.137473358
2019,3,19,23,TUE,78,27.9,0.590632326,5.732440693,279.590034,3.055270087
2019,3,20,0,WED,79,47.2,0.328605123,5.256524475,278.5776554,3.644352853
2019,3,20,1,WED,79,51,0.094895024,5.34705183,276.65046,4.122033856
2019,3,20,2,WED,79,35.7,0.015446922,5.077004064,276.9156114,4.686998013
2019,3,20,3,WED,79,28,-0.022176953,5.029455482,275.7520704,4.76670143
2019,3,20,4,WED,79,38.1,-0.116467101,5.351954984,276.4074759,4.782516098
2019,3,20,5,WED,79,29,-0.32051523,4.902481486,276.7645776,4.833940865
2019,3,20,6,WED,79,34.5,-0.561477514,4.966892081,278.2970134,10.71979814
2019,3,20,7,WED,79,33.6,-0.894360203,5.420026118,278.0022146,42.91018591
2019,3,20,8,WED,79,44.1,-0.846733145,5.407252823,278.5275827,79.98828605
2019,3,20,11,WED,79,70.5,1.631647138,4.882292187,274.4896628,470.6916909
2019,3,20,12,WED,79,69.1,3.253378824,5.745990137,268.963297,434.03728
2019,3,20,13,WED,79,70.1,3.988201266,5.188218673,266.9811345,272.2667218
2019,3,20,14,WED,79,67.3,4.815171815,5.277172418,256.0075397,322.4290701
2019,3,20,15,WED,79,55.4,4.748928195,4.841094322,258.8227337,106.3781408
2019,3,20,17,WED,79,53.4,4.24199019,5.484807464,231.3694973,26.07176369
2019,3,20,18,WED,79,9.8,4.21198952,5.543496452,233.4328855,5.220504905
2019,3,20,19,WED,79,11.9,2.588071932,5.182761069,262.5614648,1.866930805
2019,3,20,20,WED,79,22.4,1.907461453,4.618755005,251.8235431,0.234432446
2019,3,20,21,WED,79,17.8,1.735760235,5.233154185,265.8318983,0.315336815
2019,3,20,22,WED,79,12.8,1.605184688,5.707909521,275.9124004,0.125938185
2019,3,20,23,WED,79,24.4,1.672474516,5.191983539,276.9291329,1.09809618
2019,3,21,0,THU,80,26.2,2.057927816,5.215319851,282.0754011,1.762829214
2019,3,21,1,THU,80,13.2,2.122343976,5.675223866,284.2669897,1.797785616
2019,3,21,2,THU,80,28.2,1.827043309,5.346177327,279.3756908,2.302080785
2019,3,21,3,THU,80,32.4,1.694294973,5.250072773,278.1009749,2.46945693
2019,3,21,4,THU,80,15.4,1.605183918,4.447255596,274.3131041,2.185427728
2019,3,21,5,THU,80,16.3,1.538800527,4.930672601,274.6140197,2.34299595
2019,3,21,6,THU,80,40.4,1.472497744,4.923356283,279.2791577,9.756969056
2019,3,21,7,THU,80,31.9,1.330539356,4.970843268,277.7098573,54.79895714
2019,3,21,8,THU,80,30.3,1.803180786,4.512104731,272.7314806,171.5351146
2019,3,21,11,THU,80,52.7,6.291839856,3.620228768,260.9922586,326.1411905
2019,3,21,12,THU,80,58.8,7.166632764,4.999489832,258.4371823,266.8103132
2019,3,21,13,THU,80,59,7.18444092,5.470958721,265.9416315,319.732113
2019,3,21,14,THU,80,54.3,7.220546013,5.166124536,259.9375197,237.4560446
2019,3,21,15,THU,80,41.8,7.261459208,4.723363285,262.5717846,118.7953763
2019,3,21,18,THU,80,10.3,5.209588023,3.873467148,233.1430752,3.231699095
2019,3,21,19,THU,80,16.3,5.086020316,4.164586662,233.2885109,1.449895638
2019,3,21,20,THU,80,15.8,5.208993632,3.997986228,255.0852522,0.801726257
2019,3,21,21,THU,80,15.5,5.108959714,5.252957671,274.3571099,1.036285428
2019,3,21,22,THU,80,12.2,4.752630963,5.937430399,280.886447,1.343525595
2019,3,21,23,THU,80,20.7,4.495388789,5.660723201,286.1683267,2.246088338
2019,3,22,0,FRI,81,16.8,4.427792624,4.557974436,291.9107708,2.692631215
2019,3,22,1,FRI,81,17.9,4.320174312,5.486485174,288.8751093,2.840288411
2019,3,22,2,FRI,81,16,4.080297702,4.580890715,297.6189709,2.838639163
2019,3,22,3,FRI,81,16.8,3.357952737,4.456066054,303.2533765,3.030915203
2019,3,22,4,FRI,81,19.2,2.458680705,4.525851234,307.5186088,3.124580677
2019,3,22,5,FRI,81,23.8,1.526844491,4.760699778,304.5882207,3.255385336
2019,3,22,6,FRI,81,18.5,0.976430986,4.983069383,305.0644985,29.13457218
2019,3,22,7,FRI,81,29.6,1.077425,4.889313357,308.6305147,138.6628156
2019,3,22,8,FRI,81,28.7,1.655756453,5.014955659,312.6710468,275.8094515
2019,3,22,11,FRI,81,69,4.514062829,6.65926545,330.9589237,558.5128485
2019,3,22,12,FRI,81,60.9,5.253757481,6.581746931,321.2003484,572.711607
2019,3,22,14,FRI,81,47,6.146661311,5.999910257,317.9378052,472.2725541
2019,3,22,15,FRI,81,47.4,6.099301151,7.004334113,335.5487666,367.1832909
2019,3,22,16,FRI,81,56.9,5.934087173,5.748273459,331.0175995,236.7702995
2019,3,22,17,FRI,81,46.5,5.519592089,5.209475449,335.3258682,94.97822264
2019,3,22,18,FRI,81,9.1,4.60344252,3.365942848,325.416915,11.47909285
2019,3,22,19,FRI,81,12.5,3.471396192,3.36743422,315.5876488,0.925000536
2019,3,22,20,FRI,81,13.9,2.513124214,2.791521279,303.9094453,0.796126225
2019,3,22,21,FRI,81,12.4,1.427092553,2.576932154,293.6113875,0.957879892
2019,3,22,22,FRI,81,12.9,0.808434025,2.861767905,290.6520907,1.485199424
2019,3,22,23,FRI,81,13.4,0.182807369,3.428137805,284.8836584,2.061905615
2019,3,23,0,SAT,82,21.5,-0.444703488,3.813667069,280.7223961,3.064837423
2019,3,23,1,SAT,82,19.9,-0.746008759,3.006984215,281.1576286,3.466525431
2019,3,23,2,SAT,82,12.8,-0.930211729,2.455828697,269.1102395,3.13407796
2019,3,23,3,SAT,82,16.4,-0.620818776,1.83929863,243.5291013,1.657308394
2019,3,23,4,SAT,82,21.6,-0.813559857,2.807754965,221.5011207,1.979962425
2019,3,23,5,SAT,82,25.1,-0.519461716,2.473830268,211.5530124,3.138434226
2019,3,23,6,SAT,82,29.3,-0.640824947,2.528982859,223.0438671,21.73929988
2019,3,23,7,SAT,82,20.9,-0.672425566,3.017151076,219.9069453,92.06941242
2019,3,23,8,SAT,82,13.6,1.071965175,4.048999417,216.1465571,276.7919436
2019,3,23,9,SAT,82,11,3.437255235,6.12315248,224.2182601,347.0169302
2019,3,23,10,SAT,82,10.7,4.60660487,5.695609513,221.5239895,389.3066795
2019,3,23,11,SAT,82,9.4,6.372102024,6.391242173,226.0940167,440.5447425
2019,3,23,12,SAT,82,9,7.890676837,7.307608686,226.8791681,319.8085465
2019,3,23,13,SAT,82,8.9,8.252228684,6.589267691,234.6530674,80.36775063
2019,3,23,14,SAT,82,9.8,7.215180799,5.633266356,251.2701929,64.07501607
2019,3,23,15,SAT,82,13.6,7.033281176,5.336132591,243.9636429,34.57193529
2019,3,23,16,SAT,82,13.1,7.355605678,5.33267282,247.7732437,37.54320281
2019,3,23,17,SAT,82,9.8,7.058934287,4.791306217,246.0488257,7.467492911
2019,3,23,18,SAT,82,17.7,6.280286867,4.806430177,249.0624567,0.010825711
2019,3,23,19,SAT,82,24.2,5.994882784,5.224665639,256.2866272,0
2019,3,23,20,SAT,82,24.1,5.648187113,5.50783973,267.7879623,0
2019,3,23,21,SAT,82,16,5.37821449,6.056994429,275.3839258,0.010873881
2019,3,23,22,SAT,82,11.2,4.868207428,5.41100319,277.8421874,0.008805762
2019,3,23,23,SAT,82,15.9,4.214850744,4.70252308,277.5305805,0.06000799
2019,3,24,0,SUN,83,17.2,3.406000461,4.94196736,276.4338507,0.525213811
2019,3,24,1,SUN,83,13.8,2.335706507,4.84376384,272.2592738,0.901603428
2019,3,24,2,SUN,83,37.1,2.374429189,5.23615645,272.1863719,1.414911257
2019,3,24,3,SUN,83,22.5,2.169223606,5.034684446,271.5270836,1.675148048
2019,3,24,4,SUN,83,24.3,1.849191176,5.335211449,272.7302095,1.704323963
2019,3,24,5,SUN,83,23.8,1.594440817,5.851537017,273.1021623,1.988556636
2019,3,24,6,SUN,83,17.9,1.35459688,5.348010259,272.3233868,30.2275012
2019,3,24,7,SUN,83,20.6,1.766464459,5.854868734,276.0453951,145.0725113
2019,3,24,8,SUN,83,12.4,2.850396465,6.660628188,281.5869656,283.1272571
2019,3,24,9,SUN,83,12,4.029910129,6.705284733,288.4879054,406.6173281
2019,3,24,10,SUN,83,12.4,4.802614225,7.198589358,286.4998769,502.8221799
2019,3,24,11,SUN,83,10.7,5.112542567,8.074019294,283.0050421,425.6534795
2019,3,24,12,SUN,83,9.8,5.807481603,7.925434779,284.9532351,519.5217661
2019,3,24,13,SUN,83,10.3,6.368264476,8.830433756,285.3536235,549.7220009
2019,3,24,14,SUN,83,9.6,6.599548487,9.972326658,284.1935645,455.0552904
2019,3,24,15,SUN,83,13.9,6.637514559,8.691726669,288.3771965,360.6560609
2019,3,24,16,SUN,83,9.4,6.601717497,7.91921886,287.9089041,243.4349588
2019,3,24,17,SUN,83,8.7,6.271658346,7.411563259,284.4094914,104.5430173
2019,3,24,18,SUN,83,13.2,5.196230134,5.065938606,278.3496893,14.0162508
2019,3,24,19,SUN,83,14.7,3.615587631,4.195110394,268.9863293,0.633806939
2019,3,24,20,SUN,83,13.9,2.646830719,4.634672504,266.9898479,1.115093133
2019,3,24,21,SUN,83,18,1.788781902,3.763215712,263.3373453,1.039951431
2019,3,24,22,SUN,83,16.6,1.501754336,5.271830172,272.4817124,1.745590311
2019,3,24,23,SUN,83,14.3,1.688721062,4.790663203,271.8029325,2.417250684
2019,3,25,0,MON,84,25.4,1.369424072,2.8233121,262.2634546,3.420222172
2019,3,25,1,MON,84,13.4,1.221804375,3.327867399,261.8502542,3.495289065
2019,3,25,2,MON,84,20.7,1.133030835,3.470634367,259.7894799,3.47764858
2019,3,25,3,MON,84,12.7,0.614369561,3.525967813,254.357713,3.400959149
2019,3,25,4,MON,84,15.7,0.183713356,3.243158483,254.021055,3.384446851
2019,3,25,5,MON,84,24,-0.146132465,3.574752148,251.8845674,4.342654572
2019,3,25,6,MON,84,29.4,-0.249272846,3.849120116,256.4572407,52.83457521
2019,3,25,7,MON,84,51.2,0.17115546,4.957376621,272.0355777,105.3077126
2019,3,25,8,MON,84,25,0.652179239,4.136312901,277.2363719,173.757261
2019,3,25,9,MON,84,66.9,1.79158926,3.784640425,268.2990037,251.0533739
2019,3,25,10,MON,84,63.9,3.112609546,3.852620738,270.2408882,288.7149509
2019,3,25,11,MON,84,61.9,3.977106202,4.787170477,277.1929946,329.9689118
2019,3,25,12,MON,84,64,4.995327514,4.74843062,276.409761,467.6836962
2019,3,25,13,MON,84,50.8,4.260362729,5.797147851,270.9237972,188.9089809
2019,3,25,14,MON,84,59.4,3.263473844,3.847015142,245.7908415,176.7443331
2019,3,25,15,MON,84,48.1,4.681004287,2.653911249,248.1749709,234.7247873
2019,3,25,16,MON,84,65,4.152967287,3.42583601,298.3928881,105.612732
2019,3,25,17,MON,84,58.8,2.091671986,2.843025591,318.0993235,12.3091177
2019,3,25,18,MON,84,18.8,0.84910468,2.92003116,280.8099947,1.697623922
2019,3,25,19,MON,84,19.1,0.741979609,2.871546641,289.7061774,0.203297489
2019,3,25,20,MON,84,17.7,0.65179729,2.752909551,308.5847616,0.335701327
2019,3,25,21,MON,84,22.2,-0.135205078,3.552448234,287.8055825,0.014227953
2019,3,25,22,MON,84,14.8,-0.544245065,4.624675965,286.5458695,0.905340485
2019,3,25,23,MON,84,12.9,-1.007074603,4.318270287,286.9371231,2.527827775
2019,3,26,0,TUE,85,32.7,-1.334412021,4.595269119,286.5217376,1.407427059
2019,3,26,1,TUE,85,21.8,-1.684209594,4.655705831,286.6981219,1.558358732
2019,3,26,2,TUE,85,17.2,-1.93414803,3.602685422,290.0691974,2.286249957
2019,3,26,3,TUE,85,17.3,-2.19348174,4.555797436,284.7937962,2.171634009
2019,3,26,4,TUE,85,25.5,-2.399230205,4.538079624,285.0104538,2.270465975
2019,3,26,5,TUE,85,42.5,-2.600197711,5.132347567,284.4017076,2.269156795
2019,3,26,6,TUE,85,24.4,-2.752602774,4.832614687,284.297636,18.9829922
2019,3,26,7,TUE,85,28.7,-2.297392328,4.479401143,282.5745081,168.0588676
2019,3,26,8,TUE,85,30.2,-1.190368672,3.651617452,291.2996695,282.4569572
2019,3,26,11,TUE,85,70.5,2.221730074,3.878999364,305.7024828,562.5141404
2019,3,26,14,TUE,85,60.8,4.244123917,4.252906822,326.7720414,530.6295538
2019,3,26,15,TUE,85,57.5,3.343395763,7.026756809,35.42732965,393.2421403
2019,3,26,17,TUE,85,54.8,1.399995122,5.986041247,152.0322966,128.4792689
2019,3,26,18,TUE,85,11.8,0.17382904,6.165883189,65.09654121,10.45079282
2019,3,26,19,TUE,85,16.3,-0.472017452,4.63213895,5.432682853,0.802071515
